provincia ;canton;Edad;personas_por_edad
Azuay;Gualaceo;De 15-19;275
Azuay;Gualaceo;De 20-24;225
Azuay;Gualaceo;De 25-29;226
Azuay;Gualaceo;De 30-34;193
Azuay;Gualaceo;De 35-39;149
Azuay;Gualaceo;De 40-44;136
Azuay;Gualaceo;De 45-49;123
Azuay;Gualaceo;De 50-54;108
Azuay;Gualaceo;De 55-59;111
Azuay;Gualaceo;De 60-64;101
Azuay;Gualaceo;De 65-69;76
Azuay;Gualaceo;De 70-74;81
Azuay;Gualaceo;De 75-79;64
Azuay;Gualaceo;De 80-84;51
Azuay;Gualaceo;85 o más;49
Azuay;Gualaceo;Total Simón Bolívar;732
Azuay;Gualaceo;De 0-4;50
Azuay;Gualaceo;De 5-9;57
Azuay;Gualaceo;De 10-14;69
Azuay;Gualaceo;De 15-19;52
Azuay;Gualaceo;De 20-24;58
Azuay;Gualaceo;De 25-29;47
Azuay;Gualaceo;De 30-34;39
Azuay;Gualaceo;De 35-39;37
Azuay;Gualaceo;De 40-44;38
Azuay;Gualaceo;De 45-49;34
Azuay;Gualaceo;De 50-54;33
Azuay;Gualaceo;De 55-59;27
Azuay;Gualaceo;De 60-64;32
Azuay;Gualaceo;De 65-69;32
Azuay;Gualaceo;De 70-74;35
Azuay;Gualaceo;De 75-79;37
Azuay;Gualaceo;De 80-84;21
Azuay;Gualaceo;85 o más;34
Azuay;Nabón;Total Nabón;14.776
Azuay;Nabón;De 0-4;1.054
Azuay;Nabón;De 5-9;1.181
Azuay;Nabón;De 10-14;1.352
Azuay;Nabón;De 15-19;1.633
Azuay;Nabón;De 20-24;1.251
Azuay;Nabón;De 25-29;875
Azuay;Nabón;De 30-34;779
Azuay;Nabón;De 35-39;768
Azuay;Nabón;De 40-44;733
Azuay;Nabón;De 45-49;684
Azuay;Nabón;De 50-54;746
Azuay;Nabón;De 55-59;683
Azuay;Nabón;De 60-64;657
Azuay;Nabón;De 65-69;643
Azuay;Nabón;De 70-74;578
Azuay;Nabón;De 75-79;442
Azuay;Nabón;De 80-84;369
Azuay;Nabón;85 o más;348
Azuay;Nabón;Total Nabón;9.097
Azuay;Nabón;De 0-4;660
Azuay;Nabón;De 5-9;740
Azuay;Nabón;De 10-14;870
Azuay;Nabón;De 15-19;1.019
Azuay;Nabón;De 20-24;796
Azuay;Nabón;De 25-29;557
Azuay;Nabón;De 30-34;503
Azuay;Nabón;De 35-39;494
Azuay;Nabón;De 40-44;462
Azuay;Nabón;De 45-49;435
Azuay;Nabón;De 50-54;470
Azuay;Nabón;De 55-59;432
Azuay;Nabón;De 60-64;387
Azuay;Nabón;De 65-69;375
Azuay;Nabón;De 70-74;281
Azuay;Nabón;De 75-79;248
Azuay;Nabón;De 80-84;197
Azuay;Nabón;85 o más;171
Azuay;Nabón;Total Cochapata;2.981
Azuay;Nabón;De 0-4;231
Azuay;Nabón;De 5-9;233
Azuay;Nabón;De 10-14;278
Azuay;Nabón;De 15-19;309
Azuay;Nabón;De 20-24;259
Azuay;Nabón;De 25-29;199
Azuay;Nabón;De 30-34;168
Azuay;Nabón;De 35-39;146
Azuay;Nabón;De 40-44;154
Azuay;Nabón;De 45-49;133
Azuay;Nabón;De 50-54;141
Azuay;Nabón;De 55-59;109
Azuay;Nabón;De 60-64;123
Azuay;Nabón;De 65-69;126
Azuay;Nabón;De 70-74;133
Azuay;Nabón;De 75-79;92
Azuay;Nabón;De 80-84;76
Azuay;Nabón;85 o más;71
Azuay;Nabón;Total El Progreso;1.388
Azuay;Nabón;De 0-4;88
Azuay;Nabón;De 5-9;91
Azuay;Nabón;De 10-14;101
Azuay;Nabón;De 15-19;164
Azuay;Nabón;De 20-24;88
Azuay;Nabón;De 25-29;54
Azuay;Nabón;De 30-34;55
Azuay;Nabón;De 35-39;53
Azuay;Nabón;De 40-44;51
Azuay;Nabón;De 45-49;52
Azuay;Nabón;De 50-54;66
Azuay;Nabón;De 55-59;74
Azuay;Nabón;De 60-64;89
Azuay;Nabón;De 65-69;79
Azuay;Nabón;De 70-74;93
Azuay;Nabón;De 75-79;53
Azuay;Nabón;De 80-84;65
Azuay;Nabón;85 o más;72
Azuay;Nabón;Total Las Nieves;1.310
Azuay;Nabón;De 0-4;75
Azuay;Nabón;De 5-9;117
Azuay;Nabón;De 10-14;103
Azuay;Nabón;De 15-19;141
Azuay;Nabón;De 20-24;108
Azuay;Nabón;De 25-29;65
Azuay;Nabón;De 30-34;53
Azuay;Nabón;De 35-39;75
Azuay;Nabón;De 40-44;66
Azuay;Nabón;De 45-49;64
Azuay;Nabón;De 50-54;69
Azuay;Nabón;De 55-59;68
Azuay;Nabón;De 60-64;58
Azuay;Nabón;De 65-69;63
Azuay;Nabón;De 70-74;71
Azuay;Nabón;De 75-79;49
Azuay;Nabón;De 80-84;31
Azuay;Nabón;85 o más;34
Azuay;Paute;Total Paute;26.782
Azuay;Paute;De 0-4;1.944
Azuay;Paute;De 5-9;2.244
Azuay;Paute;De 10-14;2.507
Azuay;Paute;De 15-19;2.538
Azuay;Paute;De 20-24;2.347
Azuay;Paute;De 25-29;1.994
Azuay;Paute;De 30-34;1.804
Azuay;Paute;De 35-39;1.766
Azuay;Paute;De 40-44;1.631
Azuay;Paute;De 45-49;1.325
Azuay;Paute;De 50-54;1.238
Azuay;Paute;De 55-59;1.080
Azuay;Paute;De 60-64;1.010
Azuay;Paute;De 65-69;829
Azuay;Paute;De 70-74;750
Azuay;Paute;De 75-79;661
Azuay;Paute;De 80-84;548
Azuay;Paute;85 o más;566
Azuay;Paute;Total Paute;11.497
Azuay;Paute;De 0-4;857
Azuay;Paute;De 5-9;974
Azuay;Paute;De 10-14;1.112
Azuay;Paute;De 15-19;1.120
Azuay;Paute;De 20-24;1.054
Azuay;Paute;De 25-29;877
Azuay;Paute;De 30-34;810
Azuay;Paute;De 35-39;809
Azuay;Paute;De 40-44;793
Azuay;Paute;De 45-49;623
Azuay;Paute;De 50-54;498
Azuay;Paute;De 55-59;439
Azuay;Paute;De 60-64;364
Azuay;Paute;De 65-69;297
Azuay;Paute;De 70-74;265
Azuay;Paute;De 75-79;224
Azuay;Paute;De 80-84;179
Azuay;Paute;85 o más;202
Azuay;Paute;Total Bulán;1.911
Azuay;Paute;De 0-4;122
Azuay;Paute;De 5-9;131
Azuay;Paute;De 10-14;177
Azuay;Paute;De 15-19;166
Azuay;Paute;De 20-24;132
Azuay;Paute;De 25-29;111
Azuay;Paute;De 30-34;111
Azuay;Paute;De 35-39;152
Azuay;Paute;De 40-44;122
Azuay;Paute;De 45-49;73
Azuay;Paute;De 50-54;105
Azuay;Paute;De 55-59;109
Azuay;Paute;De 60-64;97
Azuay;Paute;De 65-69;80
Azuay;Paute;De 70-74;68
Azuay;Paute;De 75-79;63
Azuay;Paute;De 80-84;45
Azuay;Paute;85 o más;47
Azuay;Paute;Total Chicán;3.394
Azuay;Paute;De 0-4;263
Azuay;Paute;De 5-9;288
Azuay;Paute;De 10-14;309
Azuay;Paute;De 15-19;306
Azuay;Paute;De 20-24;306
Azuay;Paute;De 25-29;279
Azuay;Paute;De 30-34;222
Azuay;Paute;De 35-39;191
Azuay;Paute;De 40-44;164
Azuay;Paute;De 45-49;148
Azuay;Paute;De 50-54;138
Azuay;Paute;De 55-59;163
Azuay;Paute;De 60-64;133
Azuay;Paute;De 65-69;108
Azuay;Paute;De 70-74;97
Azuay;Paute;De 75-79;102
Azuay;Paute;De 80-84;84
Azuay;Paute;85 o más;93
Azuay;Paute;Total El Cabo;3.366
Azuay;Paute;De 0-4;250
Azuay;Paute;De 5-9;295
Azuay;Paute;De 10-14;330
Azuay;Paute;De 15-19;338
Azuay;Paute;De 20-24;300
Azuay;Paute;De 25-29;273
Azuay;Paute;De 30-34;230
Azuay;Paute;De 35-39;221
Azuay;Paute;De 40-44;172
Azuay;Paute;De 45-49;175
Azuay;Paute;De 50-54;134
Azuay;Paute;De 55-59;117
Azuay;Paute;De 60-64;119
Azuay;Paute;De 65-69;103
Azuay;Paute;De 70-74;105
Azuay;Paute;De 75-79;85
Azuay;Paute;De 80-84;63
Azuay;Paute;85 o más;56
Azuay;Paute;Total Guarainag;701
Azuay;Paute;De 0-4;21
Azuay;Paute;De 5-9;45
Azuay;Paute;De 10-14;50
Azuay;Paute;De 15-19;47
Azuay;Paute;De 20-24;46
Azuay;Paute;De 25-29;43
Azuay;Paute;De 30-34;36
Azuay;Paute;De 35-39;25
Azuay;Paute;De 40-44;38
Azuay;Paute;De 45-49;39
Azuay;Paute;De 50-54;38
Azuay;Paute;De 55-59;32
Azuay;Paute;De 60-64;47
Azuay;Paute;De 65-69;38
Azuay;Paute;De 70-74;50
Azuay;Paute;De 75-79;37
Azuay;Paute;De 80-84;42
Azuay;Paute;85 o más;27
Azuay;Paute;Total San Cristóbal;2.819
Azuay;Paute;De 0-4;217
Azuay;Paute;De 5-9;251
Azuay;Paute;De 10-14;258
Azuay;Paute;De 15-19;244
Azuay;Paute;De 20-24;251
Azuay;Paute;De 25-29;234
Azuay;Paute;De 30-34;188
Azuay;Paute;De 35-39;156
Azuay;Paute;De 40-44;174
Azuay;Paute;De 45-49;123
Azuay;Paute;De 50-54;144
Azuay;Paute;De 55-59;109
Azuay;Paute;De 60-64;112
Azuay;Paute;De 65-69;100
Azuay;Paute;De 70-74;77
Azuay;Paute;De 75-79;67
Azuay;Paute;De 80-84;54
Azuay;Paute;85 o más;60
Azuay;Paute;Total Tomebamba;1.315
Azuay;Paute;De 0-4;97
Azuay;Paute;De 5-9;121
Azuay;Paute;De 10-14;108
Azuay;Paute;De 15-19;126
Azuay;Paute;De 20-24;115
Azuay;Paute;De 25-29;74
Azuay;Paute;De 30-34;92
Azuay;Paute;De 35-39;78
Azuay;Paute;De 40-44;66
Azuay;Paute;De 45-49;58
Azuay;Paute;De 50-54;81
Azuay;Paute;De 55-59;45
Azuay;Paute;De 60-64;55
Azuay;Paute;De 65-69;52
Azuay;Paute;De 70-74;35
Azuay;Paute;De 75-79;44
Azuay;Paute;De 80-84;31
Azuay;Paute;85 o más;37
Azuay;Paute;Total Dug Dug;1.779
Azuay;Paute;De 0-4;117
Azuay;Paute;De 5-9;139
Azuay;Paute;De 10-14;163
Azuay;Paute;De 15-19;191
Azuay;Paute;De 20-24;143
Azuay;Paute;De 25-29;103
Azuay;Paute;De 30-34;115
Azuay;Paute;De 35-39;134
Azuay;Paute;De 40-44;102
Azuay;Paute;De 45-49;86
Azuay;Paute;De 50-54;100
Azuay;Paute;De 55-59;66
Azuay;Paute;De 60-64;83
Azuay;Paute;De 65-69;51
Azuay;Paute;De 70-74;53
Azuay;Paute;De 75-79;39
Azuay;Paute;De 80-84;50
Azuay;Paute;85 o más;44
Azuay;Pucará;Total Pucará;9.693
Azuay;Pucará;De 0-4;784
Azuay;Pucará;De 5-9;871
Azuay;Pucará;De 10-14;1.020
Azuay;Pucará;De 15-19;1.056
Azuay;Pucará;De 20-24;763
Azuay;Pucará;De 25-29;647
Azuay;Pucará;De 30-34;588
Azuay;Pucará;De 35-39;460
Azuay;Pucará;De 40-44;512
Azuay;Pucará;De 45-49;483
Azuay;Pucará;De 50-54;450
Azuay;Pucará;De 55-59;431
Azuay;Pucará;De 60-64;376
Azuay;Pucará;De 65-69;378
Azuay;Pucará;De 70-74;286
Azuay;Pucará;De 75-79;228
Azuay;Pucará;De 80-84;187
Azuay;Pucará;85 o más;173
Azuay;Pucará;Total Pucará;8.001
Azuay;Pucará;De 0-4;656
Azuay;Pucará;De 5-9;701
Azuay;Pucará;De 10-14;839
Azuay;Pucará;De 15-19;870
Azuay;Pucará;De 20-24;629
Azuay;Pucará;De 25-29;538
Azuay;Pucará;De 30-34;489
Azuay;Pucará;De 35-39;365
Azuay;Pucará;De 40-44;439
Azuay;Pucará;De 45-49;394
Azuay;Pucará;De 50-54;373
Azuay;Pucará;De 55-59;355
Azuay;Pucará;De 60-64;313
Azuay;Pucará;De 65-69;304
Azuay;Pucará;De 70-74;228
Azuay;Pucará;De 75-79;196
Azuay;Pucará;De 80-84;161
Azuay;Pucará;85 o más;151
Azuay;Pucará;Total San Rafael de Sharug;1.692
Azuay;Pucará;De 0-4;128
Azuay;Pucará;De 5-9;170
Azuay;Pucará;De 10-14;181
Azuay;Pucará;De 15-19;186
Azuay;Pucará;De 20-24;134
Azuay;Pucará;De 25-29;109
Azuay;Pucará;De 30-34;99
Azuay;Pucará;De 35-39;95
Azuay;Pucará;De 40-44;73
Azuay;Pucará;De 45-49;89
Azuay;Pucará;De 50-54;77
Azuay;Pucará;De 55-59;76
Azuay;Pucará;De 60-64;63
Azuay;Pucará;De 65-69;74
Azuay;Pucará;De 70-74;58
Azuay;Pucará;De 75-79;32
Azuay;Pucará;De 80-84;26
Azuay;Pucará;85 o más;22
Azuay;San Fernando;Total San Fernando;3.738
Azuay;San Fernando;De 0-4;264
Azuay;San Fernando;De 5-9;281
Azuay;San Fernando;De 10-14;324
Azuay;San Fernando;De 15-19;313
Azuay;San Fernando;De 20-24;261
Azuay;San Fernando;De 25-29;250
Azuay;San Fernando;De 30-34;277
Azuay;San Fernando;De 35-39;229
Azuay;San Fernando;De 40-44;212
Azuay;San Fernando;De 45-49;153
Azuay;San Fernando;De 50-54;199
Azuay;San Fernando;De 55-59;180
Azuay;San Fernando;De 60-64;161
Azuay;San Fernando;De 65-69;143
Azuay;San Fernando;De 70-74;139
Azuay;San Fernando;De 75-79;128
Azuay;San Fernando;De 80-84;111
Azuay;San Fernando;85 o más;113
Azuay;San Fernando;Total San Fernando;2.985
Azuay;San Fernando;De 0-4;207
Azuay;San Fernando;De 5-9;219
Azuay;San Fernando;De 10-14;273
Azuay;San Fernando;De 15-19;247
Azuay;San Fernando;De 20-24;204
Azuay;San Fernando;De 25-29;188
Azuay;San Fernando;De 30-34;205
Azuay;San Fernando;De 35-39;186
Azuay;San Fernando;De 40-44;174
Azuay;San Fernando;De 45-49;122
Azuay;San Fernando;De 50-54;163
Azuay;San Fernando;De 55-59;135
Azuay;San Fernando;De 60-64;127
Azuay;San Fernando;De 65-69;121
Azuay;San Fernando;De 70-74;119
Azuay;San Fernando;De 75-79;104
Azuay;San Fernando;De 80-84;95
Azuay;San Fernando;85 o más;96
Azuay;San Fernando;Total Chumblín;753
Azuay;San Fernando;De 0-4;57
Azuay;San Fernando;De 5-9;62
Azuay;San Fernando;De 10-14;51
Azuay;San Fernando;De 15-19;66
Azuay;San Fernando;De 20-24;57
Azuay;San Fernando;De 25-29;62
Azuay;San Fernando;De 30-34;72
Azuay;San Fernando;De 35-39;43
Azuay;San Fernando;De 40-44;38
Azuay;San Fernando;De 45-49;31
Azuay;San Fernando;De 50-54;36
Azuay;San Fernando;De 55-59;45
Azuay;San Fernando;De 60-64;34
Azuay;San Fernando;De 65-69;22
Azuay;San Fernando;De 70-74;20
Azuay;San Fernando;De 75-79;24
Azuay;San Fernando;De 80-84;16
Azuay;San Fernando;85 o más;17
Azuay;Santa Isabel;Total Santa Isabel;20.753
Azuay;Santa Isabel;De 0-4;1.623
Azuay;Santa Isabel;De 5-9;1.711
Azuay;Santa Isabel;De 10-14;2.071
Azuay;Santa Isabel;De 15-19;2.011
Azuay;Santa Isabel;De 20-24;1.736
Azuay;Santa Isabel;De 25-29;1.386
Azuay;Santa Isabel;De 30-34;1.305
Azuay;Santa Isabel;De 35-39;1.332
Azuay;Santa Isabel;De 40-44;1.145
Azuay;Santa Isabel;De 45-49;1.065
Azuay;Santa Isabel;De 50-54;1.005
Azuay;Santa Isabel;De 55-59;915
Azuay;Santa Isabel;De 60-64;831
Azuay;Santa Isabel;De 65-69;712
Azuay;Santa Isabel;De 70-74;649
Azuay;Santa Isabel;De 75-79;516
Azuay;Santa Isabel;De 80-84;375
Azuay;Santa Isabel;85 o más;365
Azuay;Santa Isabel;Total Santa Isabel;10.410
Azuay;Santa Isabel;De 0-4;794
Azuay;Santa Isabel;De 5-9;859
Azuay;Santa Isabel;De 10-14;972
Azuay;Santa Isabel;De 15-19;979
Azuay;Santa Isabel;De 20-24;940
Azuay;Santa Isabel;De 25-29;754
Azuay;Santa Isabel;De 30-34;689
Azuay;Santa Isabel;De 35-39;724
Azuay;Santa Isabel;De 40-44;578
Azuay;Santa Isabel;De 45-49;537
Azuay;Santa Isabel;De 50-54;512
Azuay;Santa Isabel;De 55-59;470
Azuay;Santa Isabel;De 60-64;391
Azuay;Santa Isabel;De 65-69;338
Azuay;Santa Isabel;De 70-74;293
Azuay;Santa Isabel;De 75-79;216
Azuay;Santa Isabel;De 80-84;182
Azuay;Santa Isabel;85 o más;182
Azuay;Santa Isabel;Total Abdón Calderón;4.228
Azuay;Santa Isabel;De 0-4;276
Azuay;Santa Isabel;De 5-9;300
Azuay;Santa Isabel;De 10-14;385
Azuay;Santa Isabel;De 15-19;389
Azuay;Santa Isabel;De 20-24;324
Azuay;Santa Isabel;De 25-29;284
Azuay;Santa Isabel;De 30-34;275
Azuay;Santa Isabel;De 35-39;299
Azuay;Santa Isabel;De 40-44;270
Azuay;Santa Isabel;De 45-49;203
Azuay;Santa Isabel;De 50-54;225
Azuay;Santa Isabel;De 55-59;199
Azuay;Santa Isabel;De 60-64;203
Azuay;Santa Isabel;De 65-69;171
Azuay;Santa Isabel;De 70-74;152
Azuay;Santa Isabel;De 75-79;109
Azuay;Santa Isabel;De 80-84;78
Azuay;Santa Isabel;85 o más;86
Azuay;Santa Isabel;Total El Carmen de Pijilí;2.648
Azuay;Santa Isabel;De 0-4;275
Azuay;Santa Isabel;De 5-9;231
Azuay;Santa Isabel;De 10-14;319
Azuay;Santa Isabel;De 15-19;277
Azuay;Santa Isabel;De 20-24;237
Azuay;Santa Isabel;De 25-29;154
Azuay;Santa Isabel;De 30-34;174
Azuay;Santa Isabel;De 35-39;145
Azuay;Santa Isabel;De 40-44;130
Azuay;Santa Isabel;De 45-49;140
Azuay;Santa Isabel;De 50-54;105
Azuay;Santa Isabel;De 55-59;106
Azuay;Santa Isabel;De 60-64;87
Azuay;Santa Isabel;De 65-69;55
Azuay;Santa Isabel;De 70-74;76
Azuay;Santa Isabel;De 75-79;75
Azuay;Santa Isabel;De 80-84;32
Azuay;Santa Isabel;85 o más;30
Azuay;Santa Isabel;Total Shaglli;1.849
Azuay;Santa Isabel;De 0-4;142
Azuay;Santa Isabel;De 5-9;172
Azuay;Santa Isabel;De 10-14;223
Azuay;Santa Isabel;De 15-19;199
Azuay;Santa Isabel;De 20-24;110
Azuay;Santa Isabel;De 25-29;104
Azuay;Santa Isabel;De 30-34;91
Azuay;Santa Isabel;De 35-39;91
Azuay;Santa Isabel;De 40-44;97
Azuay;Santa Isabel;De 45-49;107
Azuay;Santa Isabel;De 50-54;90
Azuay;Santa Isabel;De 55-59;74
Azuay;Santa Isabel;De 60-64;85
Azuay;Santa Isabel;De 65-69;69
Azuay;Santa Isabel;De 70-74;60
Azuay;Santa Isabel;De 75-79;61
Azuay;Santa Isabel;De 80-84;38
Azuay;Santa Isabel;85 o más;36
Azuay;Santa Isabel;Total San Salvador de Cañaribamba;1.618
Azuay;Santa Isabel;De 0-4;136
Azuay;Santa Isabel;De 5-9;149
Azuay;Santa Isabel;De 10-14;172
Azuay;Santa Isabel;De 15-19;167
Azuay;Santa Isabel;De 20-24;125
Azuay;Santa Isabel;De 25-29;90
Azuay;Santa Isabel;De 30-34;76
Azuay;Santa Isabel;De 35-39;73
Azuay;Santa Isabel;De 40-44;70
Azuay;Santa Isabel;De 45-49;78
Azuay;Santa Isabel;De 50-54;73
Azuay;Santa Isabel;De 55-59;66
Azuay;Santa Isabel;De 60-64;65
Azuay;Santa Isabel;De 65-69;79
Azuay;Santa Isabel;De 70-74;68
Azuay;Santa Isabel;De 75-79;55
Azuay;Santa Isabel;De 80-84;45
Azuay;Santa Isabel;85 o más;31
Azuay;Sígsig;Total Sígsig;24.992
Azuay;Sígsig;De 0-4;2.055
Azuay;Sígsig;De 5-9;2.332
Azuay;Sígsig;De 10-14;2.551
Azuay;Sígsig;De 15-19;2.519
Azuay;Sígsig;De 20-24;1.956
Azuay;Sígsig;De 25-29;1.676
Azuay;Sígsig;De 30-34;1.436
Azuay;Sígsig;De 35-39;1.315
Azuay;Sígsig;De 40-44;1.280
Azuay;Sígsig;De 45-49;1.265
Azuay;Sígsig;De 50-54;1.241
Azuay;Sígsig;De 55-59;1.021
Azuay;Sígsig;De 60-64;1.043
Azuay;Sígsig;De 65-69;837
Azuay;Sígsig;De 70-74;781
Azuay;Sígsig;De 75-79;681
Azuay;Sígsig;De 80-84;492
Azuay;Sígsig;85 o más;511
Azuay;Sígsig;Total Sígsig;10.656
Azuay;Sígsig;De 0-4;802
Azuay;Sígsig;De 5-9;976
Azuay;Sígsig;De 10-14;1.061
Azuay;Sígsig;De 15-19;995
Azuay;Sígsig;De 20-24;823
Azuay;Sígsig;De 25-29;784
Azuay;Sígsig;De 30-34;711
Azuay;Sígsig;De 35-39;605
Azuay;Sígsig;De 40-44;573
Azuay;Sígsig;De 45-49;576
Azuay;Sígsig;De 50-54;534
Azuay;Sígsig;De 55-59;440
Azuay;Sígsig;De 60-64;434
Azuay;Sígsig;De 65-69;338
Azuay;Sígsig;De 70-74;305
Azuay;Sígsig;De 75-79;275
Azuay;Sígsig;De 80-84;191
Azuay;Sígsig;85 o más;233
Azuay;Sígsig;Total Cuchil;1.638
Azuay;Sígsig;De 0-4;113
Azuay;Sígsig;De 5-9;131
Azuay;Sígsig;De 10-14;149
Azuay;Sígsig;De 15-19;151
Azuay;Sígsig;De 20-24;117
Azuay;Sígsig;De 25-29;98
Azuay;Sígsig;De 30-34;89
Azuay;Sígsig;De 35-39;64
Azuay;Sígsig;De 40-44;94
Azuay;Sígsig;De 45-49;91
Azuay;Sígsig;De 50-54;102
Azuay;Sígsig;De 55-59;91
Azuay;Sígsig;De 60-64;87
Azuay;Sígsig;De 65-69;58
Azuay;Sígsig;De 70-74;65
Azuay;Sígsig;De 75-79;56
Azuay;Sígsig;De 80-84;40
Azuay;Sígsig;85 o más;42
Azuay;Sígsig;Total Jima;2.778
Azuay;Sígsig;De 0-4;224
Azuay;Sígsig;De 5-9;235
Azuay;Sígsig;De 10-14;245
Azuay;Sígsig;De 15-19;233
Azuay;Sígsig;De 20-24;201
Azuay;Sígsig;De 25-29;151
Azuay;Sígsig;De 30-34;138
Azuay;Sígsig;De 35-39;132
Azuay;Sígsig;De 40-44;168
Azuay;Sígsig;De 45-49;133
Azuay;Sígsig;De 50-54;172
Azuay;Sígsig;De 55-59;121
Azuay;Sígsig;De 60-64;121
Azuay;Sígsig;De 65-69;127
Azuay;Sígsig;De 70-74;111
Azuay;Sígsig;De 75-79;104
Azuay;Sígsig;De 80-84;75
Azuay;Sígsig;85 o más;87
Azuay;Sígsig;Total Güel;1.058
Azuay;Sígsig;De 0-4;82
Azuay;Sígsig;De 5-9;92
Azuay;Sígsig;De 10-14;85
Azuay;Sígsig;De 15-19;98
Azuay;Sígsig;De 20-24;78
Azuay;Sígsig;De 25-29;74
Azuay;Sígsig;De 30-34;63
Azuay;Sígsig;De 35-39;66
Azuay;Sígsig;De 40-44;54
Azuay;Sígsig;De 45-49;53
Azuay;Sígsig;De 50-54;47
Azuay;Sígsig;De 55-59;56
Azuay;Sígsig;De 60-64;56
Azuay;Sígsig;De 65-69;31
Azuay;Sígsig;De 70-74;43
Azuay;Sígsig;De 75-79;39
Azuay;Sígsig;De 80-84;21
Azuay;Sígsig;85 o más;20
Azuay;Sígsig;Total Ludo;3.429
Azuay;Sígsig;De 0-4;336
Azuay;Sígsig;De 5-9;383
Azuay;Sígsig;De 10-14;431
Azuay;Sígsig;De 15-19;443
Azuay;Sígsig;De 20-24;291
Azuay;Sígsig;De 25-29;193
Azuay;Sígsig;De 30-34;155
Azuay;Sígsig;De 35-39;177
Azuay;Sígsig;De 40-44;138
Azuay;Sígsig;De 45-49;175
Azuay;Sígsig;De 50-54;138
Azuay;Sígsig;De 55-59;110
Azuay;Sígsig;De 60-64;108
Azuay;Sígsig;De 65-69;94
Azuay;Sígsig;De 70-74;86
Azuay;Sígsig;De 75-79;76
Azuay;Sígsig;De 80-84;55
Azuay;Sígsig;85 o más;40
Azuay;Sígsig;Total San Bartolomé;3.368
Azuay;Sígsig;De 0-4;280
Azuay;Sígsig;De 5-9;290
Azuay;Sígsig;De 10-14;327
Azuay;Sígsig;De 15-19;413
Azuay;Sígsig;De 20-24;290
Azuay;Sígsig;De 25-29;231
Azuay;Sígsig;De 30-34;173
Azuay;Sígsig;De 35-39;173
Azuay;Sígsig;De 40-44;163
Azuay;Sígsig;De 45-49;136
Azuay;Sígsig;De 50-54;152
Azuay;Sígsig;De 55-59;129
Azuay;Sígsig;De 60-64;155
Azuay;Sígsig;De 65-69;119
Azuay;Sígsig;De 70-74;109
Azuay;Sígsig;De 75-79;90
Azuay;Sígsig;De 80-84;73
Azuay;Sígsig;85 o más;65
Azuay;Sígsig;Total San José de Raranga;2.065
Azuay;Sígsig;De 0-4;218
Azuay;Sígsig;De 5-9;225
Azuay;Sígsig;De 10-14;253
Azuay;Sígsig;De 15-19;186
Azuay;Sígsig;De 20-24;156
Azuay;Sígsig;De 25-29;145
Azuay;Sígsig;De 30-34;107
Azuay;Sígsig;De 35-39;98
Azuay;Sígsig;De 40-44;90
Azuay;Sígsig;De 45-49;101
Azuay;Sígsig;De 50-54;96
Azuay;Sígsig;De 55-59;74
Azuay;Sígsig;De 60-64;82
Azuay;Sígsig;De 65-69;70
Azuay;Sígsig;De 70-74;62
Azuay;Sígsig;De 75-79;41
Azuay;Sígsig;De 80-84;37
Azuay;Sígsig;85 o más;24
Azuay;Oña;Total Oña;3.422
Azuay;Oña;De 0-4;248
Azuay;Oña;De 5-9;268
Azuay;Oña;De 10-14;317
Azuay;Oña;De 15-19;318
Azuay;Oña;De 20-24;286
Azuay;Oña;De 25-29;235
Azuay;Oña;De 30-34;221
Azuay;Oña;De 35-39;196
Azuay;Oña;De 40-44;164
Azuay;Oña;De 45-49;179
Azuay;Oña;De 50-54;167
Azuay;Oña;De 55-59;139
Azuay;Oña;De 60-64;170
Azuay;Oña;De 65-69;149
Azuay;Oña;De 70-74;114
Azuay;Oña;De 75-79;92
Azuay;Oña;De 80-84;76
Azuay;Oña;85 o más;83
Azuay;Oña;Total San Felipe de Oña;2.456
Azuay;Oña;De 0-4;170
Azuay;Oña;De 5-9;189
Azuay;Oña;De 10-14;225
Azuay;Oña;De 15-19;222
Azuay;Oña;De 20-24;208
Azuay;Oña;De 25-29;172
Azuay;Oña;De 30-34;151
Azuay;Oña;De 35-39;141
Azuay;Oña;De 40-44;117
Azuay;Oña;De 45-49;126
Azuay;Oña;De 50-54;123
Azuay;Oña;De 55-59;103
Azuay;Oña;De 60-64;138
Azuay;Oña;De 65-69;102
Azuay;Oña;De 70-74;85
Azuay;Oña;De 75-79;68
Azuay;Oña;De 80-84;55
Azuay;Oña;85 o más;61
Azuay;Oña;Total Susudel;966
Azuay;Oña;De 0-4;78
Azuay;Oña;De 5-9;79
Azuay;Oña;De 10-14;92
Azuay;Oña;De 15-19;96
Azuay;Oña;De 20-24;78
Azuay;Oña;De 25-29;63
Azuay;Oña;De 30-34;70
Azuay;Oña;De 35-39;55
Azuay;Oña;De 40-44;47
Azuay;Oña;De 45-49;53
Azuay;Oña;De 50-54;44
Azuay;Oña;De 55-59;36
Azuay;Oña;De 60-64;32
Azuay;Oña;De 65-69;47
Azuay;Oña;De 70-74;29
Azuay;Oña;De 75-79;24
Azuay;Oña;De 80-84;21
Azuay;Oña;85 o más;22
Azuay;Chordeleg;Total Chordeleg;12.197
Azuay;Chordeleg;De 0-4;982
Azuay;Chordeleg;De 5-9;1.092
Azuay;Chordeleg;De 10-14;1.250
